report_number,local_case_number,agency_name,acrs_report_type,crash_date_time,hit_run,lane_number,number_of_lanes,nontraffic,off_road_description,at_fault,collision_type,weather,light,traffic_control,driver_substance_abuse,first_harmful_event,second_harmful_event,fixed_oject_struck,route_type,mile_point,mile_point_direction,lane_direction,direction,distance,distance_unit,road_grade,road_name,cross_street_type,cross_street_name,municipality,surface_condition,junction,intersection_type,intersection_area,road_alignment,road_condition,road_division,related_non_motorist,non_motorist_substance_abuse,lane_type
MCP33290026,230069383,Montgomery County Police,Property Damage Crash,2023-12-01T20:00:00.000,No,0,2,No,,DRIVER,SINGLE VEHICLE,RAINING,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,OFF ROAD,FIXED OBJECT,GUARDRAIL OR BARRIER,Ramp,0.24,North,East,North,0,FEET,GRADE DOWNHILL,RAMP 4 FR RP 1 (FR 200A NB) TO MD 200 EB,Maryland (State),INTERCOUNTY CONNECTOR,N/A,WET,INTERCHANGE RELATED,N/A,ON RAMP ENTRANCE AREA,STRAIGHT,NO DEFECTS,ONE-WAY TRAFFICWAY,,,ON RAMP
MCP31680066,230069380,Montgomery County Police,Property Damage Crash,2023-12-01T19:27:00.000,No,1,2,No,,DRIVER,SAME DIRECTION SIDESWIPE,N/A,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,1.2,East,West,West,20,FEET,GRADE DOWNHILL,MONTROSE RD,Ramp,RAMP 8 FR IS 270 SB TO MD 927 WB,N/A,WET,INTERSECTION RELATED,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP31680065,230069379,Montgomery County Police,Injury Crash,2023-12-01T19:27:00.000,No,1,2,No,,DRIVER,SAME DIR REAR END,RAINING,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,1.2,East,West,West,20,FEET,GRADE DOWNHILL,MONTROSE RD,Ramp,RAMP 8 FR IS 270 SB TO MD 927 WB,N/A,WET,INTERSECTION RELATED,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3245004S,230069381,Montgomery County Police,Injury Crash,2023-12-01T19:25:00.000,No,0,4,No,,NONMOTORIST,OTHER,RAINING,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,PEDESTRIAN,N/A,N/A,Maryland (State),14.86,North,South,North,0,FEET,LEVEL,FREDERICK RD,Municipality,DALAMAR ST,GAITHERSBURG,WET,INTERSECTION,T-INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",PEDESTRIAN,NONE DETECTED,LEFT TURN LANE
MCP3295003D,230069376,Montgomery County Police,Property Damage Crash,2023-12-01T19:06:00.000,No,2,2,No,,UNKNOWN,STRAIGHT MOVEMENT ANGLE,RAINING,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,OTHER OBJECT,N/A,County,3.255,East,West,East,0,FEET,HILL CREST,BRIGGS CHANEY RD,Ramp,RAMP 6 FR BRIGGS CHANEY RD TO US 29 SB,N/A,WET,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP12600017,230069375,Montgomery County Police,Injury Crash,2023-12-01T18:50:00.000,No,1,1,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,RAINING,DARK LIGHTS ON,STOP SIGN,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,3.42,East,West,East,0,FEET,LEVEL,BARNESVILLE RD,County,PEACH TREE RD,N/A,WET,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,N/A,"TWO-WAY, NOT DIVIDED",,,
MCP2107004N,230069755,Montgomery County Police,Property Damage Crash,2023-12-01T18:30:00.000,Yes,1,1,No,,DRIVER,OTHER,CLEAR,DARK LIGHTS ON,NO CONTROLS,N/A,PARKED VEHICLE,N/A,N/A,Municipality,0.03,North,South,North,100,FEET,LEVEL,MIDLINE RD,Municipality,LONGMEADOW DR,GAITHERSBURG,DRY,NON INTERSECTION,N/A,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP2677001V,230069377,Montgomery County Police,Injury Crash,2023-12-01T18:29:00.000,No,1,3,No,,DRIVER,SAME DIRECTION LEFT TURN,OTHER,DARK LIGHTS ON,N/A,"ALCOHOL PRESENT, N/A",OTHER VEHICLE,N/A,CURB,Maryland (State),0,North,South,South,100,FEET,LEVEL,RIDGE RD,Maryland (State),FREDERICK RD,N/A,WET,NON INTERSECTION,N/A,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP31260051,230069368,Montgomery County Police,Property Damage Crash,2023-12-01T18:21:00.000,No,1,2,No,,DRIVER,SAME DIRECTION SIDESWIPE,RAINING,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.132,West,North,West,0,FEET,LEVEL,PINNACLE DR,County,CENTURY BLVD,N/A,WET,INTERSECTION,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP289200FN,230069361,Montgomery County Police,Injury Crash,2023-12-01T17:54:00.000,No,1,1,No,,DRIVER,SINGLE VEHICLE,RAINING,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,FIXED OBJECT,N/A,CURB,Maryland (State),2.14,East,East,East,10,FEET,LEVEL,FOREST GLEN RD,County,SEMINARY RD,N/A,WET,N/A,N/A,N/A,STRAIGHT,HOLES RUTS ETC,"TWO-WAY, NOT DIVIDED",,,
MCP31380064,230069389,Montgomery County Police,Property Damage Crash,2023-12-01T17:50:00.000,No,1,2,No,,DRIVER,SINGLE VEHICLE,RAINING,DARK NO LIGHTS,N/A,NONE DETECTED,FIXED OBJECT,OFF ROAD,EMBANKMENT,County,0.98,East,East,East,0,FEET,LEVEL,GLENALLAN AVE,County,HEURICH RD,N/A,WET,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,N/A,"TWO-WAY, NOT DIVIDED",,,
MCP2930003X,230069362,Montgomery County Police,Property Damage Crash,2023-12-01T17:37:00.000,Yes,0,0,Yes,PARKING LOT OF 1800 GLENALLAN AVE,DRIVER,OTHER,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,PARKED VEHICLE,PARKED VEHICLE,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP295400DR,230069360,Montgomery County Police,Property Damage Crash,2023-12-01T17:31:00.000,No,0,3,No,,DRIVER,SAME DIR REAR END,RAINING,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,FIXED OBJECT,N/A,OTHER,Maryland (State),4.47,East,East,West,70,FEET,LEVEL,UNIVERSITY BLVD E,County,LEXINGTON DR,N/A,WET,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,ONE-WAY TRAFFICWAY,,,OFF ROAD
MCP30930052,230071338,Montgomery County Police,Injury Crash,2023-12-01T17:30:00.000,Yes,3,3,No,,DRIVER,OTHER,UNKNOWN,DARK LIGHTS ON,UNKNOWN,N/A,PEDESTRIAN,N/A,N/A,Maryland (State),0.2,North,North,North,0,FEET,LEVEL,WISCONSIN AVE,Municipality,S PARK AVE,FRIENDSHIP HEIGHTS,UNKNOWN,N/A,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",PEDESTRIAN,N/A,
MCP3259003W,230069363,Montgomery County Police,Property Damage Crash,2023-12-01T17:28:00.000,No,1,1,No,,DRIVER,SINGLE VEHICLE,RAINING,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,N/A,N/A,DITCH,County,1.71,North,East,North,0.31,MILE,LEVEL,MACARTHUR BLVD,County,WALHONDING RD,N/A,WET,N/A,N/A,N/A,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3245004R,23069359,Montgomery County Police,Injury Crash,2023-12-01T17:14:00.000,No,0,0,Yes,THURGOOD MARSHALL ELEMENTARY 12260 MC DONALD CHAPEL DR,DRIVER,OTHER,RAINING,DARK LIGHTS ON,NO CONTROLS,ALCOHOL CONTRIBUTED,PEDESTRIAN,N/A,N/A,,,,,,,,,,,,,,,,,,,,PEDESTRIAN,NONE DETECTED,
MCP3220004G,230069349,Montgomery County Police,Property Damage Crash,2023-12-01T16:34:00.000,No,1,4,No,,DRIVER,SAME DIR REAR END,RAINING,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),13,North,South,South,100,FEET,LEVEL,FREDERICK RD,Municipality,S WESTLAND DR,GAITHERSBURG,WET,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP28630032,230069345,Montgomery County Police,Property Damage Crash,2023-12-01T16:20:00.000,No,1,4,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,RAINING,DUSK,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,3.46,North,North,North,0,FEET,GRADE DOWNHILL,SHADY GROVE RD,County,GAITHER RD,N/A,WET,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3347001F,230069347,Montgomery County Police,Property Damage Crash,2023-12-01T16:18:00.000,No,0,2,No,,DRIVER,SAME DIR REND LEFT TURN,RAINING,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),11.96,East,East,East,0,FEET,GRADE DOWNHILL,RIVER RD,County,ROYAL DOMINION DR,N/A,WET,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,N/A,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,LEFT TURN LANE
MCP3232004J,230069343,Montgomery County Police,Property Damage Crash,2023-12-01T15:44:00.000,No,1,1,No,,DRIVER,OTHER,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.18,South,North,North,200,FEET,LEVEL,SILO WAY,Unknown,FARMCREST DR,N/A,DRY,NON INTERSECTION,N/A,N/A,OTHER,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP31290086,230069339,Montgomery County Police,Property Damage Crash,2023-12-01T15:34:00.000,No,1,1,No,,DRIVER,SAME DIRECTION SIDESWIPE,RAINING,DAYLIGHT,NO CONTROLS,NONE DETECTED,PARKED VEHICLE,N/A,N/A,County,0,South,South,South,50,FEET,GRADE DOWNHILL,FERNHILL RD,County,DAHILL RD,N/A,WET,INTERSECTION RELATED,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP31680064,230069330,Montgomery County Police,Injury Crash,2023-12-01T15:18:00.000,No,1,1,No,,DRIVER,HEAD ON LEFT TURN,RAINING,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.77,South,West,North,50,FEET,GRADE DOWNHILL,GAINSBOROUGH RD,County,SMOKETREE RD,N/A,WET,INTERSECTION RELATED,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP30090075,230069321,Montgomery County Police,Injury Crash,2023-12-01T14:45:00.000,No,1,1,No,,DRIVER,SAME DIRECTION LEFT TURN,RAINING,DAYLIGHT,NO CONTROLS,N/A,OTHER VEHICLE,N/A,N/A,County,3.54,East,East,West,25,FEET,LEVEL,BETHESDA CHURCH RD,Unknown,RIDGE MANOR DR,N/A,WET,N/A,T-INTERSECTION,INTERSECTION RELATED,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3328002Z,230069325,Montgomery County Police,Property Damage Crash,2023-12-01T14:34:00.000,No,1,1,No,,DRIVER,SAME DIR REAR END,RAINING,DAYLIGHT,NO CONTROLS,"ALCOHOL PRESENT, NONE DETECTED",OTHER VEHICLE,N/A,N/A,County,1.6,East,South,East,0,FEET,LEVEL,ARCOLA AVE,County,KERSEY RD,N/A,WET,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP2399007H,230069332,Montgomery County Police,Property Damage Crash,2023-12-01T14:30:00.000,No,0,0,Yes,"PARKING LOT OF 10301 WATKINS MILL RD
( WATKINS MILL HS)",DRIVER,OTHER,RAINING,DAYLIGHT,N/A,NONE DETECTED,OTHER VEHICLE,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP2962008L,230069303,Montgomery County Police,Injury Crash,2023-12-01T13:35:00.000,No,2,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,RAINING,DAYLIGHT,STOP SIGN,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),8.64,East,West,East,0,FEET,HILL UPHILL,CLOPPER RD,County,CINNAMON DR,N/A,WET,INTERSECTION,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP93650028,230069308,Montgomery County Police,Property Damage Crash,2023-12-01T13:31:00.000,No,1,1,No,,DRIVER,SAME DIR REAR END,RAINING,DAYLIGHT,STOP SIGN,"N/A, NONE DETECTED",OTHER VEHICLE,N/A,N/A,US (State),8.01,North,West,North,0,FEET,LEVEL,COLUMBIA PIKE,Ramp,RAMP 10 FR US 29 SB TO FAIRLAND RD WB,N/A,WET,INTERSECTION,T-INTERSECTION,,CURVE RIGHT,NO DEFECTS,ONE-WAY TRAFFICWAY,,,
MCP93650027,230069292,Montgomery County Police,Injury Crash,2023-12-01T12:16:00.000,No,1,3,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLOUDY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,US (State),10.16,North,North,North,0,FEET,HILL UPHILL,COLUMBIA PIKE,County,BLACKBURN RD,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3348001P,230069287,Montgomery County Police,Property Damage Crash,2023-12-01T12:07:00.000,No,0,2,No,,DRIVER,SINGLE VEHICLE,RAINING,DAYLIGHT,N/A,NONE DETECTED,FIXED OBJECT,N/A,CONCRETE TRAFFIC BARRIER,Maryland (State),5.8,East,East,West,200,FEET,LEVEL,MUNCASTER MILL RD,Maryland (State),NORBECK RD,N/A,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,MEDIAN AREA
MCP29680059,230069284,Montgomery County Police,Property Damage Crash,2023-12-01T11:38:00.000,No,1,2,No,,DRIVER,HEAD ON LEFT TURN,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,N/A,OTHER VEHICLE,N/A,N/A,County,3.92,West,West,West,0,FEET,LEVEL,TUCKERMAN LA,County,SEVEN LOCKS RD,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
DM8478002F,230069264,Takoma Park Police Depart,Property Damage Crash,2023-12-01T10:15:00.000,Yes,0,0,Yes,7633 NEW HAMPSHIRE AVE (PARKING LOT ),DRIVER,SAME DIR REAR END,CLOUDY,DAYLIGHT,NO CONTROLS,NONE DETECTED,PARKED VEHICLE,OTHER VEHICLE,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP2965007W,230069258,Montgomery County Police,Property Damage Crash,2023-12-01T09:45:00.000,No,0,0,Yes,718 CLOVERLY ST PARKING GARAGE,DRIVER,SINGLE VEHICLE,CLOUDY,DAYLIGHT,NO CONTROLS,NONE DETECTED,FIXED OBJECT,N/A,BUILDING,,,,,,,,,,,,,,,,,,,,,,
MCP3238002W,230069262,Montgomery County Police,Property Damage Crash,2023-12-01T09:44:00.000,No,1,1,No,,DRIVER,SINGLE VEHICLE,N/A,DAYLIGHT,N/A,ALCOHOL PRESENT,FIXED OBJECT,N/A,BUILDING,County,0,West,West,East,50,FEET,LEVEL,PHILADELPHIA AVE,County,FENTON ST,N/A,DRY,NON INTERSECTION,N/A,N/A,CURVE RIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP32800049,230069257,Montgomery County Police,Injury Crash,2023-12-01T09:30:00.000,No,2,4,No,,DRIVER,ANGLE MEETS RIGHT TURN,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,US (State),6.38,North,South,South,100,FEET,LEVEL,COLUMBIA PIKE,Other Public Roadway,TECH RD,N/A,DRY,COMMERCIAL DRIVEWAY,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3143005B,230069250,Montgomery County Police,Property Damage Crash,2023-12-01T08:40:00.000,No,1,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DAYLIGHT,N/A,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.43,North,West,North,0,FEET,LEVEL,DENFELD AVE,County,DEWEY RD,N/A,DRY,N/A,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP33390033,230069249,Montgomery County Police,Injury Crash,2023-12-01T08:36:00.000,No,3,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,N/A,NONE DETECTED,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),7.67,North,North,North,100,FEET,LEVEL,GEORGIA AVE,County,BEL PRE RD,N/A,DRY,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3071002G,230069227,Montgomery County Police,Property Damage Crash,2023-12-01T02:25:00.000,Yes,2,2,No,,DRIVER,OTHER,CLEAR,DARK LIGHTS ON,NO CONTROLS,N/A,PARKED VEHICLE,OTHER VEHICLE,N/A,County,0.16,West,West,West,50,FEET,LEVEL,GUNNERS BRANCH RD,County,ARCHDALE RD,N/A,DRY,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
DD5660000T,230069214,Rockville Police Departme,Property Damage Crash,2023-11-30T23:29:00.000,No,1,2,No,,DRIVER,SAME DIRECTION SIDESWIPE,N/A,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),21.29,East,North,East,0,FEET,LEVEL,W MONTGOMERY AVE,Municipality,NELSON ST,ROCKVILLE,DRY,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP31930056,230069211,Montgomery County Police,Injury Crash,2023-11-30T22:55:00.000,No,2,3,No,,NONMOTORIST,OTHER,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,PEDESTRIAN,N/A,N/A,Maryland (State),3.47,North,South,North,0,FEET,LEVEL,GEORGIA AVE,Maryland (State),UNIVERSITY BLVD W,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,OTHER,PEDESTRIAN,NONE DETECTED,
MCP3017002G,230069207,Montgomery County Police,Property Damage Crash,2023-11-30T21:42:00.000,No,1,1,No,,DRIVER,OTHER,N/A,DARK NO LIGHTS,NO CONTROLS,ALCOHOL PRESENT,PARKED VEHICLE,FIXED OBJECT,CURB,County,0.26,South,North,North,40,FEET,LEVEL,MALLORY PL,County,MOUNTAIN LAUREL LA,N/A,DRY,OTHER,OTHER,OTHER,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3197003T,230069195,Montgomery County Police,Injury Crash,2023-11-30T19:56:00.000,Yes,2,2,No,,UNKNOWN,ANGLE MEETS LEFT TURN,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,"NONE DETECTED, UNKNOWN",OTHER VEHICLE,N/A,N/A,Maryland (State),2.23,North,North,South,0,FEET,LEVEL,LAYHILL RD,County,BONIFANT RD,N/A,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,INTERSECTION RELATED,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP31680063,230069182,Montgomery County Police,Injury Crash,2023-11-30T18:13:00.000,No,3,3,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,5.3,North,East,North,0,FEET,GRADE DOWNHILL,SHADY GROVE RD,County,BRIARDALE RD,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",OTHER,N/A,
MCP2780007G,230069184,Montgomery County Police,Property Damage Crash,2023-11-30T18:12:00.000,No,1,4,No,,DRIVER,SINGLE VEHICLE,CLOUDY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,FIXED OBJECT,N/A,CURB,Maryland (State),6.52,North,West,South,200,FEET,LEVEL,GERMANTOWN RD,County,SENECA MEADOWS PKWY,N/A,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,INTERSECTION RELATED,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3094003D,230069176,Montgomery County Police,Property Damage Crash,2023-11-30T18:01:00.000,No,0,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,N/A,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),1.31,East,South,East,0,FEET,LEVEL,MUNCASTER MILL RD,County,MUNCASTER RD,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,LEFT TURN LANE
MCP1213008T,230069172,Montgomery County Police,Property Damage Crash,2023-11-30T17:45:00.000,No,1,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),7.78,North,South,South,30,FEET,GRADE DOWNHILL,NEW HAMPSHIRE AVE,County,COPLEY LA,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
DM85030015,230069170,Takoma Park Police Depart,Injury Crash,2023-11-30T17:18:00.000,No,0,1,No,,UNKNOWN,OTHER,CLEAR,DARK LIGHTS ON,N/A,N/A,OTHER,OTHER,N/A,Municipality,0.5,South,West,North,3,FEET,LEVEL,POPLAR AVE,Municipality,4TH AVE,TAKOMA PARK,DRY,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,N/A
MCP29870088,230069168,Montgomery County Police,Property Damage Crash,2023-11-30T17:04:00.000,No,2,2,No,,DRIVER,SINGLE VEHICLE,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,FIXED OBJECT,N/A,CURB,County,0.92,South,East,South,50,FEET,LEVEL,CHERRY HILL RD,County,PLUM ORCHARD DR,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP28630031,230069190,Montgomery County Police,Property Damage Crash,2023-11-30T16:45:00.000,Yes,0,0,Yes,PARKING LOT NEAR 15350 SHADY GROVE RAOD,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,NO CONTROLS,N/A,OTHER VEHICLE,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP3259003V,230069156,Montgomery County Police,Property Damage Crash,2023-11-30T16:20:00.000,No,2,2,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),15.02,East,West,East,101,FEET,LEVEL,RIVER RD,County,LANDY LA,N/A,DRY,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3353001Z,230069152,Montgomery County Police,Injury Crash,2023-11-30T16:19:00.000,No,0,0,Yes,PARKING LOT OF 4301 RANDOLPH RD,DRIVER,OTHER,CLEAR,DAYLIGHT,N/A,NONE DETECTED,PEDESTRIAN,N/A,N/A,,,,,,,,,,,,,,,,,,,,PEDESTRIAN,NONE DETECTED,
MCP3222002M,230069140,Montgomery County Police,Injury Crash,2023-11-30T15:41:00.000,No,1,1,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),1.52,North,East,South,0,FEET,LEVEL,BRADLEY BLVD,Unknown,ENT TO SCHOOL,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP2686006R,230069145,Montgomery County Police,Property Damage Crash,2023-11-30T15:36:00.000,No,2,2,No,,DRIVER,SAME DIRECTION RIGHT TURN,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.16,North,North,North,0,FEET,LEVEL,CENTURY BLVD,Unknown,ENT TO SHOPPING CENTER,N/A,DRY,COMMERCIAL DRIVEWAY,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP30310052,230069135,Montgomery County Police,Injury Crash,2023-11-30T15:00:00.000,No,1,1,No,,DRIVER,HEAD ON LEFT TURN,N/A,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.35,South,South,South,0,FEET,HILL UPHILL,SPARTAN RD,Unknown,TOWN CENTER DR,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3174004Q,230069114,Montgomery County Police,Injury Crash,2023-11-30T13:08:00.000,No,1,3,No,,DRIVER,HEAD ON LEFT TURN,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.68,North,East,North,0,FEET,LEVEL,WATKINS MILL RD,Unknown,BEGIN BRIDGE,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
